DAUID,DBPOP,lat,lon
59150578,29,49.2471,-123.1617
59150578,74,49.2487,-123.1641
59150578,196,49.2492,-123.1609
59150578,109,49.2477,-123.1636
59150579,60,49.254,-123.1569
59150579,51,49.2531,-123.1569
59150579,72,49.2522,-123.1569
59150579,75,49.2522,-123.1596
59150579,37,49.2514,-123.1594
59150579,118,49.251000000000005,-123.1579
59150580,65,49.2541,-123.1638
59150580,89,49.2532,-123.1635
59150580,122,49.2523,-123.1632
59150580,31,49.2532,-123.1611
59150580,43,49.2541,-123.1614
59150580,65,49.254,-123.1592
59150580,58,49.2531,-123.1593
59150581,41,49.257,-123.1637
59150581,10,49.2567,-123.1647
59150581,38,49.2559,-123.1644
59150581,41,49.255,-123.1641
59150581,77,49.255,-123.1617
59150581,89,49.2559,-123.1621
59150581,70,49.2569,-123.1615
59150582,68,49.2568,-123.1591
59150582,78,49.2558,-123.1592
59150582,76,49.2549,-123.1592
59150582,63,49.2549,-123.1568
59150582,73,49.2558,-123.1568
59150582,78,49.2568,-123.1567
59150582,79,49.2568,-123.1542
59150582,65,49.2558,-123.1543
59150583,100,49.2596,-123.1543
59150583,89,49.2587,-123.1543
59150583,128,49.2578,-123.1543
59150583,94,49.2588,-123.1567
59150583,70,49.2578,-123.1591
59150583,86,49.2578,-123.1567
59150584,98,49.2607,-123.15899999999999
59150584,63,49.2597,-123.15899999999999
59150584,69,49.2588,-123.15899999999999
59150584,107,49.2597,-123.1566
59150584,278,49.2606,-123.1566
59150585,63,49.2607,-123.1614
59150585,73,49.2597,-123.1614
59150585,61,49.2588,-123.1614
59150585,77,49.2579,-123.1615
59150585,72,49.2579,-123.1638
59150585,65,49.2589,-123.1637
59150585,69,49.2598,-123.1637
59150586,62,49.2635,-123.1636
59150586,0,49.2621,-123.1636
59150586,72,49.2607,-123.1637
59150586,0,49.2621,-123.1601
59150586,187,49.2635,-123.1612
59150586,220,49.2634,-123.1588
59150587,132,49.2636,-123.1655
59150587,99,49.2627,-123.1655
59150587,62,49.2618,-123.1655
59150587,60,49.2609,-123.1656
59150587,60,49.26,-123.1656
59150587,78,49.26,-123.1673
59150587,86,49.2609,-123.1673
59150588,69,49.2637,-123.1692
59150588,5,49.2629,-123.1686
59150588,92,49.2609,-123.1693
59150588,27,49.2619,-123.167
59150588,118,49.2627,-123.1673
59150588,88,49.2636,-123.1673
59150588,102,49.2618,-123.1692
59150588,61,49.2627,-123.1694
59150588,23,49.2617,-123.1678
59150589,81,49.26,-123.1693
59150589,76,49.2591,-123.1694
59150589,80,49.2582,-123.1694
59150589,66,49.2582,-123.1674
59150589,83,49.2591,-123.1674
59150589,56,49.2591,-123.1657
59150589,26,49.2582,-123.1657
59150590,74,49.261,-123.1712
59150590,76,49.2601,-123.1713
59150590,79,49.2592,-123.1713
59150590,72,49.2583,-123.1713
59150590,74,49.2583,-123.1732
59150590,82,49.2592,-123.1732
59150590,88,49.2601,-123.1732
59150591,73,49.2619,-123.175
59150591,64,49.261,-123.1751
59150591,78,49.2601,-123.1751
59150591,79,49.2592,-123.1751
59150591,84,49.2583,-123.1752
59150591,83,49.2583,-123.1771
59150591,90,49.2593,-123.1771
59150591,74,49.2602,-123.177
59150592,163,49.2637,-123.17299999999999
59150592,61,49.2628,-123.1731
59150592,67,49.2619,-123.1731
59150592,81,49.261,-123.1731
59150592,83,49.2619,-123.1712
59150592,84,49.2628,-123.1711
59150592,78,49.2637,-123.1711
59150593,167,49.2638,-123.1769
59150593,73,49.2629,-123.1769
59150593,71,49.262,-123.1769
59150593,83,49.2611,-123.177
59150593,96,49.2628,-123.175
59150593,57,49.2638,-123.175
59150594,95,49.2655,-123.1768
59150594,50,49.2647,-123.1768
59150594,103,49.2647,-123.1788
59150594,100,49.2646,-123.1749
59150594,104,49.2655,-123.1749
59150595,197,49.2638,-123.1809
59150595,92,49.2629,-123.1809
59150595,84,49.262,-123.1809
59150595,84,49.262,-123.1789
59150595,64,49.2629,-123.1789
59150595,145,49.2638,-123.1788
59150596,100,49.2664,-123.1808
59150596,82,49.2656,-123.1808
59150596,114,49.2647,-123.1808
59150596,97,49.2655,-123.1788
59150596,83,49.2664,-123.1788
59150597,155,49.2665,-123.1847
59150597,129,49.2656,-123.1848
59150597,156,49.2648,-123.1848
59150597,193,49.2648,-123.1828
59150597,98,49.2656,-123.1828
59150597,0,49.2664,-123.1827
59150598,124,49.2682,-123.1847
59150598,159,49.2673,-123.1847
59150598,108,49.2673,-123.1827
59150598,125,49.2681,-123.1827
59150598,0,49.2681,-123.1807
59150598,78,49.2673,-123.1808
59150599,261,49.2674,-123.1867
59150599,220,49.2665,-123.1867
59150599,143,49.2657,-123.1868
59150600,17,49.2717,-123.1883
59150600,54,49.2709,-123.1885
59150600,38,49.2709,-123.1866
59150600,56,49.2718,-123.1865
59150600,55,49.27,-123.1866
59150600,68,49.27,-123.1889
59150600,134,49.2691,-123.1866
59150600,82,49.2682,-123.1867
59150601,104,49.2699,-123.1846
59150601,145,49.2691,-123.1847
59150601,181,49.269,-123.1827
59150601,183,49.269,-123.1807
59150601,117,49.2699,-123.1826
59150602,88,49.2718,-123.1846
59150602,104,49.2708,-123.1846
59150602,125,49.2708,-123.1826
59150602,98,49.2717,-123.1826
59150603,76,49.2716,-123.1806
59150603,92,49.2708,-123.1806
59150603,126,49.2699,-123.1807
59150603,105,49.2708,-123.1786
59150603,25,49.2714,-123.1787
59150604,110,49.2699,-123.1787
59150604,225,49.269,-123.1787
59150604,202,49.2689,-123.1767
59150604,93,49.2698,-123.1767
59150605,0,49.2681,-123.1787
59150605,91,49.2672,-123.1787
59150605,94,49.2672,-123.1768
59150605,126,49.2663,-123.1768
59150605,159,49.2681,-123.1767
59150606,174,49.268,-123.1748
59150606,109,49.2672,-123.1749
59150606,138,49.2663,-123.1749
59150606,138,49.2671,-123.1725
59150606,155,49.268,-123.1725
59150607,132,49.2707,-123.1724
59150607,145,49.2698,-123.1724
59150607,264,49.2689,-123.1724
59150607,178,49.2689,-123.1748
59150607,100,49.2698,-123.1747
59150608,201,49.2702,-123.1696
59150608,246,49.2688,-123.1697
59150608,63,49.2688,-123.1673
59150608,110,49.2697,-123.1673
59150609,211,49.2679,-123.1697
59150609,130,49.2671,-123.1697
59150609,173,49.2658,-123.1698
59150610,175,49.2679,-123.1673
59150610,154,49.266999999999996,-123.1674
59150610,105,49.266999999999996,-123.1655
59150610,241,49.2679,-123.1655
59150611,155,49.2662,-123.1674
59150611,112,49.2654,-123.1674
59150611,0,49.2645,-123.1674
59150611,193,49.2645,-123.1656
59150611,102,49.2653,-123.1655
59150611,120,49.2662,-123.1655
59150612,146,49.2663,-123.1725
59150612,194,49.2654,-123.1726
59150612,97,49.2646,-123.1726
59150612,125,49.2645,-123.1698
59150613,115,49.2662,-123.1635
59150613,112,49.2653,-123.1635
59150613,226,49.2645,-123.1635
59150613,200,49.2644,-123.1612
59150614,181,49.2679,-123.1634
59150614,127,49.266999999999996,-123.1634
59150614,127,49.266999999999996,-123.1611
59150614,204,49.2678,-123.1611
59150615,84,49.2661,-123.1611
59150615,131,49.2653,-123.1612
59150615,148,49.2652,-123.1588
59150615,126,49.2661,-123.1588
59150616,149,49.2678,-123.1587
59150616,171,49.2669,-123.1587
59150616,279,49.2669,-123.1564
59150617,256,49.2661,-123.1564
59150617,265,49.2652,-123.1564
59150618,283,49.2668,-123.154
59150618,243,49.266000000000005,-123.154
59150618,131,49.2652,-123.1541
59150619,242,49.2644,-123.1588
59150619,230,49.2643,-123.1565
59150619,119,49.2643,-123.1541
59150620,105,49.2668,-123.1516
59150620,204,49.266000000000005,-123.1517
59150620,104,49.2651,-123.1517
59150620,128,49.2643,-123.1517
59150621,163,49.2677,-123.1563
59150621,160,49.2677,-123.154
59150621,145,49.2677,-123.1516
59150622,313,49.2695,-123.1539
59150622,159,49.2686,-123.1539
59150623,313,49.2694,-123.1515
59150623,175,49.2686,-123.1516
59150624,261,49.2704,-123.1539
59150624,290,49.2703,-123.1515
59150625,284,49.2712,-123.1538
59150625,310,49.2712,-123.1515
59150626,287,49.2712,-123.1491
59150626,277,49.2703,-123.1491
59150627,191,49.2735,-123.1496
59150627,193,49.2735,-123.1484
59150627,5,49.272,-123.149
59150627,132,49.2711,-123.1471
59150627,0,49.2717,-123.1465
59150627,0,49.2726,-123.1457
59150628,193,49.2702,-123.1467
59150628,203,49.2694,-123.1468
59150628,197,49.2685,-123.1468
59150628,87,49.2676,-123.1468
59150629,243,49.2694,-123.1491
59150629,155,49.2685,-123.1492
59150629,133,49.2676,-123.1492
59150630,0,49.2702,-123.1443
59150630,16,49.2693,-123.1444
59150630,30,49.2684,-123.1444
59150630,5,49.2676,-123.1445
59150630,0,49.2667,-123.1445
59150630,161,49.2667,-123.1468
59150630,107,49.2668,-123.1492
59150630,297,49.2659,-123.1493
59150630,0,49.2667,-123.1421
59150630,193,49.2675,-123.1421
59150630,88,49.2693,-123.14200000000001
59150630,62,49.2702,-123.14200000000001
59150630,21,49.2684,-123.14200000000001
59150630,33,49.2692,-123.1397
59150630,10,49.2684,-123.1396
59150630,193,49.2671,-123.1397
59150631,321,49.2659,-123.1469
59150631,593,49.2659,-123.1445
59150631,226,49.2658,-123.1422
59150632,248,49.2651,-123.1469
59150632,119,49.2642,-123.1469
59150632,119,49.2641,-123.1446
59150632,0,49.265,-123.1445
59150632,236,49.2641,-123.1398
59150632,68,49.2649,-123.1397
59150632,93,49.2641,-123.1422
59150632,372,49.265,-123.1422
59150632,15,49.2658,-123.1397
59150632,0,49.2647,-123.141
59150633,250,49.2632,-123.1446
59150633,151,49.2632,-123.1422
59150633,304,49.2623,-123.1446
59150634,258,49.2622,-123.1423
59150634,260,49.2613,-123.1423
59150635,308,49.2614,-123.1447
59150635,263,49.2604,-123.1447
59150636,366,49.2604,-123.1423
59150636,357,49.2594,-123.1424
59150637,44,49.2585,-123.1448
59150637,99,49.2576,-123.1448
59150637,0,49.258,-123.1424
59150637,340,49.2595,-123.1447
59150638,238,49.2594,-123.14
59150638,195,49.2585,-123.14
59150638,227,49.2576,-123.14
59150639,298,49.2584,-123.1375
59150639,212,49.2576,-123.13799999999999
59150640,238,49.2593,-123.1375
59150640,211,49.2603,-123.1375
59150641,360,49.2593,-123.1351
59150641,325,49.2584,-123.1351
59150642,339,49.2603,-123.135
59150642,306,49.2602,-123.1327
59150643,307,49.2583,-123.1328
59150643,307,49.2593,-123.1327
59150644,305,49.2602,-123.1303
59150644,323,49.2592,-123.1303
59150645,0,49.2583,-123.1304
59150645,84,49.2575,-123.1316
59150645,110,49.2574,-123.1287
59150645,290,49.2583,-123.12799999999999
59150646,265,49.2592,-123.1279
59150646,321,49.2601,-123.1279
59150647,299,49.2592,-123.1255
59150647,272,49.2582,-123.1256
59150648,429,49.2601,-123.1255
59150649,182,49.2629,-123.1254
59150649,0,49.2615,-123.126
59150649,38,49.2615,-123.1227
59150649,0,49.2601,-123.1231
59150649,395,49.26,-123.12100000000001
59150649,0,49.2628,-123.1209
59150649,57,49.2629,-123.12299999999999
59150650,191,49.2591,-123.1232
59150650,277,49.2582,-123.1232
59150651,157,49.2591,-123.12100000000001
59150651,235,49.2582,-123.1211
59150652,248,49.2574,-123.1258
59150652,236,49.2574,-123.1232
59150652,234,49.2574,-123.1211
59150653,200,49.2566,-123.1232
59150653,154,49.2566,-123.1211
59150653,121,49.2557,-123.1211
59150654,304,49.2567,-123.1258
59150654,186,49.2558,-123.1259
59150654,125,49.2557,-123.1233
59150655,127,49.2548,-123.1259
59150655,210,49.2539,-123.1259
59150655,159,49.253,-123.126
59150656,91,49.2566,-123.1285
59150656,197,49.2557,-123.12899999999999
59150656,151,49.2538,-123.1281
59150657,57,49.2572,-123.1351
59150657,48,49.2561,-123.1377
59150657,25,49.2527,-123.1379
59150657,41,49.2527,-123.1358
59150657,36,49.2527,-123.1335
59150657,35,49.2529,-123.1313
59150657,98,49.2528,-123.12899999999999
59150657,0,49.2557,-123.1351
59150657,68,49.2556,-123.1314
59150657,55,49.2543,-123.1369
59150657,33,49.2545,-123.1333
59150658,241,49.2521,-123.126
59150658,131,49.2512,-123.1261
59150658,50,49.25,-123.1261
59150658,89,49.2504,-123.1235
59150658,90,49.2512,-123.1234
59150658,82,49.2496,-123.1235
59150659,17,49.2513,-123.1308
59150659,62,49.2513,-123.1287
59150659,54,49.2478,-123.131
59150659,65,49.2477,-123.1287
59150659,55,49.2468,-123.1288
59150659,44,49.2468,-123.131
59150659,0,49.2501,-123.1298
59150659,130,49.25,-123.1286
59150659,59,49.2488,-123.1309
59150659,62,49.2488,-123.1287
59150659,43,49.25,-123.1309
59150660,15,49.2514,-123.1378
59150660,44,49.2502,-123.1379
59150660,32,49.2501,-123.1355
59150660,45,49.2489,-123.1356
59150660,43,49.2489,-123.1379
59150660,48,49.2479,-123.13799999999999
59150660,61,49.2477,-123.1355
59150660,61,49.2478,-123.1333
59150660,50,49.2488,-123.1332
59150660,21,49.2501,-123.1332
59150660,27,49.2513,-123.1332
59150660,29,49.2514,-123.1356
59150661,20,49.2469,-123.13799999999999
59150661,27,49.246,-123.13799999999999
59150661,40,49.2457,-123.1359
59150661,45,49.2466,-123.1357
59150661,44,49.2469,-123.1333
59150661,55,49.2441,-123.1343
59150661,81,49.2426,-123.1339
59150661,51,49.2434,-123.1373
59150661,79,49.2423,-123.1369
59150661,55,49.2447,-123.1375
59150661,0,49.245,-123.1336
59150661,41,49.2459,-123.1332
59150662,56,49.2486,-123.1454
59150662,57,49.2465,-123.1451
59150662,37,49.247,-123.1431
59150662,50,49.246,-123.1429
59150662,49,49.246,-123.1404
59150662,43,49.247,-123.1404
59150662,39,49.2479,-123.1404
59150662,43,49.2502,-123.14299999999999
59150662,55,49.2502,-123.1403
59150662,0,49.2485,-123.1431
59150662,0,49.2489,-123.1403
59150663,43,49.2444,-123.1446
59150663,38,49.2449,-123.1431
59150663,42,49.244,-123.1423
59150663,10,49.2451,-123.1406
59150663,50,49.2439,-123.1404
59150663,40,49.2425,-123.1406
59150663,36,49.2426,-123.1431
59150663,40,49.2428,-123.1447
59150663,27,49.2414,-123.1409
59150663,44,49.2404,-123.1409
59150663,42,49.2395,-123.1409
59150663,34,49.2386,-123.1409
59150664,0,49.2485,-123.1508
59150664,19,49.2483,-123.1494
59150664,43,49.2465,-123.1465
59150664,40,49.2465,-123.148
59150664,10,49.2471,-123.1492
59150664,0,49.2452,-123.1483
59150664,20,49.2452,-123.1475
59150664,0,49.2444,-123.1473
59150664,42,49.2446,-123.1463
59150664,44,49.2428,-123.1462
59150664,45,49.2508,-123.1499
59150664,18,49.2504,-123.148
59150664,29,49.2505,-123.1466
59150664,52,49.2486,-123.1482
59150664,47,49.2486,-123.1468
59150664,84,49.2496,-123.1504
59150665,0,49.2412,-123.1472
59150665,70,49.2409,-123.1462
59150665,86,49.24100000000001,-123.1448
59150665,40,49.2411,-123.1434
59150665,62,49.2393,-123.1433
59150665,33,49.2395,-123.1449
59150665,35,49.2385,-123.1451
59150665,15,49.2387,-123.1464
59150665,26,49.2395,-123.1462
59150665,46,49.2395,-123.1479
59150665,62,49.2386,-123.1479
59150666,39,49.2363,-123.1461
59150666,32,49.2364,-123.1436
59150666,53,49.235,-123.1431
59150666,18,49.2365,-123.1416
59150666,19,49.2359,-123.1404
59150666,25,49.2349,-123.1405
59150666,24,49.2374,-123.1404
59150666,31,49.2376,-123.1429
59150666,30,49.2351,-123.1462
59150666,51,49.2354,-123.1484
59150666,53,49.2375,-123.1459
59150666,48,49.2373,-123.1483
59150667,44,49.2375,-123.1383
59150667,34,49.2366,-123.1383
59150667,58,49.2358,-123.1384
59150667,45,49.2348,-123.1384
59150667,25,49.2356,-123.13600000000001
59150667,31,49.2375,-123.1359
59150667,35,49.2365,-123.1336
59150667,42,49.2355,-123.1336
59150667,56,49.2346,-123.1337
59150667,43,49.2355,-123.1314
59150667,49,49.2364,-123.1314
59150668,413,49.2398,-123.1336
59150668,34,49.2374,-123.1336
59150668,44,49.2373,-123.1314
59150669,35,49.2345,-123.1314
59150669,537,49.2358,-123.1292
59150670,46,49.2459,-123.131
59150670,37,49.2451,-123.1308
59150670,66,49.2443,-123.1313
59150670,52,49.2433,-123.1315
59150670,52,49.2422,-123.1315
59150670,45,49.242,-123.12899999999999
59150670,70,49.243,-123.1289
59150670,47,49.2441,-123.1288
59150670,47,49.245,-123.1288
59150670,61,49.2459,-123.1288
59150671,0,49.2487,-123.1261
59150671,0,49.2476,-123.1236
59150671,94,49.2486,-123.1235
59150671,100,49.2419,-123.1264
59150671,29,49.2418,-123.1243
59150671,115,49.2471,-123.1254
59150671,15,49.2444,-123.124
59150671,219,49.2428,-123.1235
59150671,0,49.243,-123.124
59150671,0,49.2457,-123.1242
59150672,43,49.2457,-123.1195
59150672,48,49.2448,-123.1195
59150672,52,49.2438,-123.1191
59150672,186,49.2446,-123.1171
59150672,80,49.2457,-123.1172
59150672,54,49.2465,-123.1167
59150672,188,49.2422,-123.1194
59150673,39,49.2503,-123.1173
59150673,74,49.2476,-123.1195
59150673,54,49.2466,-123.1195
59150673,50,49.2467,-123.1214
59150673,60,49.2476,-123.1214
59150673,97,49.2481,-123.1169
59150673,70,49.2496,-123.1169
59150674,82,49.2512,-123.1213
59150674,30,49.2504,-123.1213
59150674,41,49.2504,-123.1193
59150674,74,49.2511,-123.1193
59150674,68,49.2486,-123.1214
59150674,67,49.2496,-123.1194
59150674,70,49.2486,-123.1194
59150674,56,49.2496,-123.1213
59150675,103,49.2538,-123.1171
59150675,0,49.2529,-123.1172
59150675,90,49.2527,-123.1157
59150675,29,49.2536,-123.1156
59150675,98,49.2518,-123.1157
59150675,109,49.251999999999995,-123.1172
59150675,108,49.2511,-123.1173
59150675,130,49.2507,-123.1158
59150676,135,49.2525,-123.11399999999999
59150676,151,49.2516,-123.11399999999999
59150676,189,49.2506,-123.1141
59150676,71,49.2496,-123.1141
59150677,122,49.2524,-123.1113
59150677,148,49.2515,-123.1113
59150677,136,49.2506,-123.1114
59150677,117,49.2495,-123.1114
59150678,115,49.2544,-123.1139
59150678,177,49.2534,-123.1139
59150678,154,49.2534,-123.1113
59150678,148,49.2543,-123.1112
59150679,182,49.2563,-123.1138
59150679,100,49.2553,-123.1138
59150679,132,49.2553,-123.1112
59150680,140,49.2582,-123.1121
59150680,94,49.2573,-123.1121
59150680,88,49.2573,-123.1141
59150680,67,49.2573,-123.1104
59150680,100,49.2582,-123.1104
59150680,176,49.2581,-123.1083
59150680,0,49.2571,-123.1074
59150681,127,49.2563,-123.1111
59150681,186,49.2562,-123.1084
59150681,132,49.2562,-123.1061
59150682,121,49.2552,-123.1085
59150682,143,49.2543,-123.1085
59150682,117,49.2542,-123.10600000000001
59150682,100,49.2552,-123.1061
59150682,79,49.2552,-123.1045
59150682,37,49.2552,-123.1036
59150682,141,49.2562,-123.1041
59150683,118,49.2533,-123.1086
59150683,118,49.2524,-123.1086
59150683,109,49.2523,-123.1061
59150683,114,49.2533,-123.10600000000001
59150683,112,49.2523,-123.1038
59150684,152,49.2561,-123.1023
59150684,108,49.2542,-123.1038
59150684,132,49.2533,-123.1038
59150684,106,49.2532,-123.1019
59150684,212,49.2551,-123.1022
59150684,54,49.2542,-123.1018
59150684,0,49.2546,-123.1008
59150685,124,49.2523,-123.1019
59150685,131,49.2514,-123.1019
59150685,99,49.2506,-123.1019
59150685,137,49.2498,-123.1027
59150685,197,49.2492,-123.103
59150685,145,49.2504,-123.1039
59150685,114,49.2514,-123.1039
59150686,109,49.2507,-123.0998
59150686,117,49.2498,-123.0999
59150686,101,49.248999999999995,-123.0999
59150687,85,49.2484,-123.1041
59150687,118,49.2484,-123.1021
59150687,99,49.2476,-123.1022
59150687,138,49.2482,-123.1001
59150688,10,49.2466,-123.1009
59150688,197,49.2466,-123.0998
59150688,328,49.2472,-123.0982
59150689,88,49.2483,-123.1062
59150689,0,49.2473,-123.1063
59150689,74,49.2477,-123.1042
59150689,285,49.2466,-123.1032
59150690,87,49.2453,-123.1045
59150690,103,49.2453,-123.1032
59150690,177,49.2452,-123.1019
59150690,41,49.2451,-123.1006
59150690,86,49.2439,-123.1033
59150690,65,49.2439,-123.1046
59150691,61,49.2439,-123.102
59150691,65,49.2439,-123.1007
59150691,71,49.2427,-123.102
59150691,151,49.2413,-123.1021
59150691,159,49.2414,-123.1001
59150692,102,49.2438,-123.0981
59150692,57,49.2435,-123.0972
59150692,263,49.2427,-123.0993
59150692,218,49.2413,-123.0978
59150693,83,49.2451,-123.0993
59150693,74,49.2438,-123.0993
59150693,79,49.245,-123.098
59150693,32,49.245,-123.0971
59150693,73,49.2452,-123.0955
59150693,78,49.2445,-123.0955
59150694,145,49.2439,-123.0955
59150694,103,49.2431,-123.0956
59150694,0,49.2415,-123.0936
59150694,241,49.2431,-123.0923
59150695,85,49.2392,-123.0959
59150695,77,49.2384,-123.096
59150695,92,49.2387,-123.0933
59150695,220,49.235,-123.0938
59150695,90,49.2367,-123.0982
59150696,254,49.2451,-123.0922
59150696,250,49.2441,-123.0922
59150697,288,49.2482,-123.0921
59150697,175,49.2471,-123.0922
59150697,211,49.2461,-123.0921
59150698,107,49.248000000000005,-123.0961
59150698,98,49.248000000000005,-123.0948
59150698,293,49.2465,-123.0955
59150698,74,49.2471,-123.09700000000001
59150699,116,49.2498,-123.0977
59150699,53,49.248999999999995,-123.0977
59150699,116,49.248999999999995,-123.0954
59150699,0,49.2496,-123.0941
59150699,30,49.2489,-123.0912
59150699,86,49.2497,-123.0911
59150699,88,49.2506,-123.0911
59150700,146,49.2516,-123.0998
